10 17 1.1448
10 18 1.0992
10 19 1.0931
10 20 1.0954
10 21 1.0357
10 22 1.0362
10 23 1.0461
10 24 1.0114
10 25 1.0104
10 26 1.0138
10 27 1.0053
10 28 1.0075
10 29 1.0033
10 30 1.0016
10 31 1.0012
10 32 1.0015
10 33 1.0008
10 34 1.0014
10 35 1.0009
10 36 1.0014
10 37 1.0013
10 38 1.0005
10 39 1.0007
10 40 1.001
10 41 1.0014
10 42 1.001
10 43 1.0005
10 44 1.0006
10 45 1.0007
10 46 1.0008
10 47 1.0006
10 48 1.0008
10 49 1.0008
10 50 1.0011
10 51 1.0006
10 52 1.0007
10 53 1.0016
10 54 1.001
10 55 1.0009
10 56 1.0011
10 57 1.0004
10 58 1.0011
10 59 1.0015
10 60 1.0007
10 61 1.0007
10 62 1.0007
10 63 1.0006
10 64 1.0004
10 65 1.0008
10 66 1.0005
10 67 1.0008
10 68 1.0007
10 69 1.0004
10 70 1.0002
10 71 1.0004
10 72 1.0003
10 73 1.0003
10 74 1.0002
10 75 1.0002
10 76 1.0002
10 77 1.0001
10 78 1.0003
10 79 1.0003
10 80 1.0003
10 81 1
10 82 1.0001
10 83 1.0001
10 84 1
10 85 1.0001
10 86 1.0001
10 87 1.0001
10 88 1
10 89 1
10 90 1
10 91 1
10 92 1
10 93 1
10 94 1
10 95 1
10 96 1
10 97 1
10 98 1
10 99 1
10 100 1
11 1 1.0001
11 2 1.0015
11 3 1.0055
11 4 1.0149
11 5 1.0315
11 6 1.068
11 7 1.1354
11 8 1.1033
11 9 1.1701
11 10 1.2411
11 11 1.285
11 12 1.3213
11 13 1.3839
11 14 1.32
11 15 1.2924
11 16 1.3271
11 17 1.2814
11 18 1.2912
11 19 1.211
11 20 1.1924
11 21 1.1322
11 22 1.1401
11 23 1.0989
11 24 1.082
11 25 1.0432
11 26 1.032
11 27 1.0299
11 28 1.0253
11 29 1.0161
11 30 1.0152
11 31 1.0069
11 32 1.005
11 33 1.0025
11 34 1.0077
11 35 1.0022
11 36 1.0013
11 37 1.0019
11 38 1.0011
11 39 1.002
11 40 1.0011
11 41 1.0012
11 42 1.0016
11 43 1.0007
11 44 1.0012
11 45 1.0006
11 46 1.0009
11 47 1.0019
11 48 1.0012
11 49 1.0014
11 50 1.0008
11 51 1.0014
11 52 1.0012
11 53 1.0011
11 54 1.0008
11 55 1.001
11 56 1.0008
11 57 1.001
11 58 1.0007
11 59 1.0007
11 60 1.0004
11 61 1.0023
11 62 1.0009
11 63 1.0005
11 64 1.0009
11 65 1.0006
11 66 1.0006
11 67 1.0003
11 68 1.0009
11 69 1.0007
11 70 1.0006
11 71 1.0022
11 72 1.0008
11 73 1.0008
11 74 1.0005
11 75 1.001
11 76 1.0013
11 77 1.0011
11 78 1.0008
11 79 1.0014
11 80 1.0006
11 81 1.001
11 82 1.0006
11 83 1.0007
11 84 1.0004
11 85 1.0003
11 86 1.0006
11 87 1.001
11 88 1.0006
11 89 1.0004
11 90 1.0003
11 91 1.0003
11 92 1.0005
11 93 1.0007
11 94 1.0002
11 95 1.0003
11 96 1.0005
11 97 1.0001
11 98 1.0001
11 99 1
11 100 1
11 101 1.0001
11 102 1
11 103 1.0001
11 104 1.0001
11 105 1.0001
11 106 1
11 107 1
11 108 1
11 109 1
11 110 1
11 111 1
11 112 1
11 113 1
11 114 1
11 115 1
11 116 1
11 117 1
11 118 1
11 119 1
11 120 1
11 121 1
12 1 1.0001
12 2 1.0002
12 3 1.0032
12 4 1.0042
12 5 1.0304
12 6 1.0347
12 7 1.0686
12 8 1.0785
12 9 1.1528
12 10 1.1782
12 11 1.2213
12 12 1.2806
12 13 1.3115
12 14 1.3637
12 15 1.2991
12 16 1.3039
12 17 1.3566
12 18 1.3215
12 19 1.2745
12 20 1.2522
12 21 1.2534
12 22 1.1977
12 23 1.1805
12 24 1.1468
12 25 1.1127
12 26 1.077
12 27 1.0577
12 28 1.0404
12 29 1.0556
12 30 1.0337
12 31 1.0191
12 32 1.018
12 33 1.0104
12 34 1.0114
12 35 1.0078
12 36 1.0043
12 37 1.0045
12 38 1.0048
12 39 1.0027
12 40 1.0028
12 41 1.0029
12 42 1.0017
12 43 1.0016
12 44 1.0029
12 45 1.0024
12 46 1.0005
12 47 1.0008
12 48 1.0014
12 49 1.0008
12 50 1.0017
12 51 1.0011
12 52 1.0013
12 53 1.0013
12 54 1.0013
12 55 1.0009
12 56 1.001
12 57 1.0009
12 58 1.0007
12 59 1.0012
12 60 1.001
12 61 1.0008
12 62 1.0006
12 63 1.0011
12 64 1.0006
12 65 1.0018
12 66 1.0016
12 67 1.0005
12 68 1.0008
12 69 1.0011
12 70 1.0012
12 71 1.0004
12 72 1.0007
12 73 1.0014
12 74 1.0007
12 75 1.0006
12 76 1.0003
12 77 1.0006
12 78 1.0004
12 79 1.0013
12 80 1.0012
12 81 1.0011
12 82 1.0011
12 83 1.0015
12 84 1.0017
12 85 1.0025
12 86 1.0013
12 87 1.0008
12 88 1.0011
12 89 1.0005
12 90 1.001
12 91 1.0013
12 92 1.001
12 93 1.0013
12 94 1.0012
12 95 1.0008
12 96 1.0007
12 97 1.0011
12 98 1.0007
12 99 1.0007
12 100 1.0004
12 101 1.0007
12 102 1.0008
12 103 1.0006
12 104 1.0007
12 105 1.0009
12 106 1.0009
12 107 1.0004
12 108 1.0003
12 109 1.0005
12 110 1.0004
12 111 1.0002
12 112 1
12 113 1.0005
12 114 1.0001
12 115 1.0007
12 116 1.0001
12 117 1.0001
12 118 1.0001
12 119 1
12 120 1.0002
12 121 1.0002
12 122 1
12 123 1
12 124 1.0001
12 125 1
12 126 1
12 127 1
12 128 1
12 129 1
12 130 1
12 131 1
12 132 1
12 133 1
12 134 1
12 135 1
12 136 1
12 137 1
12 138 1
12 139 1
12 140 1
12 141 1
12 142 1
12 143 1
12 144 1
13 1 1.0001
13 2 1.0016
13 3 1.0035
13 4 1.0102
13 5 1.0212
13 6 1.054
13 7 1.077
13 8 1.1168
13 9 1.1597
13 10 1.2089
13 11 1.2047
13 12 1.2783
13 13 1.3422
13 14 1.4236
13 15 1.3847
13 16 1.4876
13 17 1.5128
13 18 1.5384
13 19 1.4857
13 20 1.4102
13 21 1.3751
13 22 1.393
13 23 1.3357
