0 2
1 2.0121
2 2.1458
3 2.5976
4 3.2166
5 4.7347
6 6.5389
7 8.8538
8 10.9521
9 13.3174
10 15.1397
11 16.6747
12 17.6825
13 18.1491
14 18.313
15 18.3952
16 18.0914
17 17.5574
18 17.0754
19 16.7158
20 16.3812
21 16.0169
22 15.6805
23 15.4116
24 15.1346
25 14.8895
26 14.7925
27 14.4559
28 14.3547
29 13.9985
30 13.8379
31 13.4765
32 13.2368
33 12.8568
34 12.3862
35 11.9284
36 11.5182
37 10.9053
38 10.4564
39 9.8207
40 9.251
41 8.6741
42 8.0608
43 7.4718
44 6.9295
45 6.4175
46 5.8719
47 5.3865
48 4.9289
49 4.5239
50 4.1382
51 3.7551
52 3.4072
53 3.1634
54 2.8962
55 2.6713
56 2.4861
57 2.323
58 2.2055
59 2.1078
60 2.0528
61 2.0198
62 2.0041
63 2.0003
64 2
