0 2
1 2.0129
2 2.0956
3 2.4203
4 3.1414
5 4.5002
6 6.4879
7 9.4877
8 12.839
9 16.7617
10 21.6533
11 25.6315
12 29.7709
13 32.8632
14 36.1826
15 38.2128
16 40.3475
17 42.2747
18 42.5003
19 45.0871
20 45.3939
21 45.4831
22 45.6899
23 45.6573
24 45.3672
25 45.7794
26 46.1243
27 45.6065
28 45.7877
29 45.5024
30 44.435
31 43.1187
32 42.4681
33 40.7805
34 39.4104
35 37.1166
36 35.0028
37 32.2953
38 29.936
39 26.8986
40 24.2833
41 21.6323
42 18.6967
43 15.743
44 13.9061
45 11.8161
46 9.721
47 8.2789
48 7.2204
49 6.1683
50 5.4132
51 4.7183
52 4.3843
53 3.9197
54 3.6094
55 3.4402
56 3.2385
57 3.0506
58 2.8778
59 2.7297
60 2.5405
61 2.363
62 2.1903
63 2.0537
64 2
