0 2
1 2.0429
2 2.3712
3 3.14
4 4.6594
5 6.5299
6 8.8024
7 10.931
8 12.7649
9 14.0863
10 15.0705
11 15.5439
12 15.6728
13 15.7001
14 15.489
15 15.3065
16 14.9629
17 14.6645
18 14.3751
19 14.1259
20 13.8835
21 13.6008
22 13.2267
23 13.0398
24 12.7867
25 12.6656
26 12.365
27 12.1114
28 11.9434
29 11.9398
30 11.8514
31 11.9728
32 12.0575
33 12.1974
34 12.4453
35 12.7674
36 13.1854
37 13.5009
38 13.9676
39 14.4397
40 14.7414
41 15.1468
42 15.278
43 15.2137
44 14.9692
45 14.3454
46 13.6953
47 12.6703
48 11.2579
49 9.9255
50 8.4515
51 7.0005
52 5.7795
53 4.6771
54 3.7844
55 3.1641
56 2.6542
57 2.3948
58 2.2163
59 2.0934
60 2.0452
61 2.0161
62 2.0029
63 2.0001
64 2
