0 2
1 2.0399
2 2.3323
3 3.0201
4 4.0676
5 5.3752
6 6.7043
7 7.8067
8 8.5454
9 9.1451
10 9.3303
11 9.3101
12 9.1267
13 8.793
14 8.4259
15 8.0836
16 7.6764
17 7.3297
18 6.9844
19 6.6888
20 6.416
21 6.1513
22 5.9376
23 5.6971
24 5.5173
25 5.3228
26 5.1468
27 4.9752
28 4.8117
29 4.644
30 4.5622
31 4.4574
32 4.405
33 4.347
34 4.4069
35 4.4863
36 4.6096
37 4.7375
38 4.9678
39 5.1752
40 5.5403
41 5.8908
42 6.2555
43 6.6693
44 7.1695
45 7.6532
46 8.1048
47 8.5616
48 9.0356
49 9.4473
50 9.692
51 9.7062
52 9.5911
53 9.2429
54 8.4345
55 7.5982
56 6.4643
57 5.268
58 4.1547
59 3.307
60 2.6619
61 2.2667
62 2.0653
63 2.0108
64 2
