0 2
1 15.5472
2 63.437
3 121.376
4 180.22
5 226.094
6 254.88
7 272.738
8 287.686
9 295.369
10 294.775
11 294.72
12 294.077
13 295.214
14 294.715
15 295.693
16 295.758
17 295.518
18 300.743
19 290.68
20 293.104
21 292.531
22 288.179
23 285.18
24 272.618
25 264.9
26 245.412
27 239.593
28 214.644
29 204.562
30 180.234
31 164.314
32 140.448
33 117.921
34 95.1505
35 76.8262
36 62.2833
37 47.706
38 38.9004
39 27.3918
40 18.9653
41 14.173
42 11.9565
43 6.8028
44 5.5069
45 3.6023
46 3.2641
47 2.7683
48 2.2573
49 2.1393
50 2.0399
51 2.2389
52 2.0098
53 2.008
54 2.0024
55 2.0008
56 2
57 2
58 2
59 2
60 2
61 2
62 2
63 2
64 2
