0 2
1 2.0269
2 2.1126
3 2.4122
4 3.1245
5 4.3362
6 6.0825
7 8.7789
8 12.3719
9 16.4797
10 20.5888
11 24.887
12 28.777
13 32.5852
14 35.8689
15 38.2481
16 39.7488
17 40.6227
18 41.626
19 41.3496
20 41.5778
21 41.3669
22 40.6874
23 39.7574
24 39.7097
25 38.7737
26 38.8362
27 38.0662
28 37.325
29 36.8387
30 36.9818
31 36.7512
32 36.5614
33 36.5415
34 36.2344
35 36.8551
36 37.8041
37 37.48
38 37.5991
39 37.8085
40 38.4095
41 39.3899
42 39.3262
43 39.5186
44 40.5531
45 40.5171
46 41.3526
47 40.9458
48 41.7305
49 41.2472
50 41.3243
51 41.8541
52 41.9273
53 41.7822
54 41.9457
55 42.3987
56 41.1152
57 39.8455
58 39.2544
59 37.3261
60 34.0671
61 28.1536
62 19.9812
63 10.1784
64 2
